Plot Title: 20155965,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20155965, SEN S/N: 20155965)",x1,x2,x3,x4,x6
533,08/22/17 12:00:00 AM,5.924,,,,,
534,08/22/17 12:00:00 AM,5.334,,,,,
535,08/22/17 12:00:00 AM,4.74,,,,,
536,08/22/17 12:00:00 AM,4.272,,,,,
537,08/22/17 12:00:00 AM,3.88,,,,,
538,08/22/17 12:00:00 AM,3.538,,,,,
539,08/22/17 12:00:00 AM,3.327,,,,,
540,08/23/17 12:00:00 AM,3.142,,,,,
541,08/23/17 12:00:00 AM,3.063,,,,,
542,08/23/17 12:00:00 AM,2.983,,,,,
543,08/23/17 12:00:00 AM,2.93,,,,,
544,08/23/17 12:00:00 AM,2.877,,,,,
545,08/23/17 12:00:00 AM,2.823,,,,,
546,08/23/17 12:00:00 AM,2.744,,,,,
547,08/23/17 12:00:00 AM,2.69,,,,,
548,08/23/17 12:00:00 AM,2.664,,,,,
549,08/23/17 12:00:00 AM,2.956,,,,,
550,08/23/17 12:00:00 AM,3.459,,,,,
551,08/23/17 12:00:00 AM,4.063,,,,,
552,08/23/17 12:00:00 AM,4.792,,,,,
553,08/23/17 12:00:00 AM,5.462,,,,,
554,08/23/17 12:00:00 AM,6.026,,,,,
555,08/23/17 12:00:00 AM,6.331,,,,,
556,08/23/17 12:00:00 AM,6.026,,,,,
557,08/23/17 12:00:00 AM,5.411,,,,,
558,08/23/17 12:00:00 AM,4.947,,,,,
559,08/23/17 12:00:00 AM,4.48,,,,,
560,08/23/17 12:00:00 AM,4.272,,,,,
561,08/23/17 12:00:00 AM,4.115,,,,,
562,08/23/17 12:00:00 AM,3.906,,,,,
563,08/23/17 12:00:00 AM,3.801,,,,,
564,08/24/17 12:00:00 AM,3.696,,,,,
565,08/24/17 12:00:00 AM,3.617,,,,,
566,08/24/17 12:00:00 AM,3.301,,,,,
567,08/24/17 12:00:00 AM,3.168,,,,,
568,08/24/17 12:00:00 AM,3.168,,,,,
569,08/24/17 12:00:00 AM,3.142,,,,,
570,08/24/17 12:00:00 AM,3.168,,,,,
571,08/24/17 12:00:00 AM,3.168,,,,,
572,08/24/17 12:00:00 AM,3.168,,,,,
573,08/24/17 12:00:00 AM,3.38,,,,,
574,08/24/17 12:00:00 AM,4.011,,,,,
575,08/24/17 12:00:00 AM,4.506,,,,,
576,08/24/17 12:00:00 AM,5.076,,,,,
577,08/24/17 12:00:00 AM,5.642,,,,,
578,08/24/17 12:00:00 AM,6.281,,,,,
579,08/24/17 12:00:00 AM,6.179,,,,,
580,08/24/17 12:00:00 AM,6.484,,,,,
581,08/24/17 12:00:00 AM,5.385,,,,,
582,08/24/17 12:00:00 AM,5.693,,,,,
583,08/24/17 12:00:00 AM,5.024,,,,,
584,08/24/17 12:00:00 AM,4.688,,,,,
585,08/24/17 12:00:00 AM,4.376,,,,,
586,08/24/17 12:00:00 AM,4.194,,,,,
587,08/24/17 12:00:00 AM,4.063,,,,,
588,08/25/17 12:00:00 AM,3.958,,,,,
589,08/25/17 12:00:00 AM,3.906,,,,,
590,08/25/17 12:00:00 AM,3.696,,,,,
591,08/25/17 12:00:00 AM,3.617,,,,,
592,08/25/17 12:00:00 AM,3.538,,,,,
593,08/25/17 12:00:00 AM,3.433,,,,,
594,08/25/17 12:00:00 AM,3.354,,,,,
595,08/25/17 12:00:00 AM,3.301,,,,,
596,08/25/17 12:00:00 AM,3.168,,,,,
597,08/25/17 12:00:00 AM,3.38,,,,,
598,08/25/17 12:00:00 AM,3.854,,,,,
599,08/25/17 12:00:00 AM,4.48,,,,,
600,08/25/17 12:00:00 AM,5.257,,,,,
601,08/25/17 12:00:00 AM,5.975,,,,,
602,08/25/17 12:00:00 AM,6.051,,,,,
603,08/25/17 12:00:00 AM,6.484,,,,,
604,08/25/17 12:00:00 AM,6.788,,,,,
605,08/25/17 12:00:00 AM,5.024,,,,,
606,08/25/17 12:00:00 AM,5.179,,,,,
607,08/25/17 12:00:00 AM,4.636,,,,,
608,08/25/17 12:00:00 AM,4.48,,,,,
609,08/25/17 12:00:00 AM,4.089,,,,,
610,08/25/17 12:00:00 AM,3.88,,,,,
611,08/25/17 12:00:00 AM,3.775,,,,,
612,08/26/17 12:00:00 AM,3.643,,,,,
613,08/26/17 12:00:00 AM,3.485,,,,,
614,08/26/17 12:00:00 AM,3.459,,,,,
615,08/26/17 12:00:00 AM,3.459,,,,,
616,08/26/17 12:00:00 AM,3.406,,,,,
617,08/26/17 12:00:00 AM,3.354,,,,,
618,08/26/17 12:00:00 AM,3.248,,,,,
619,08/26/17 12:00:00 AM,3.168,,,,,
620,08/26/17 12:00:00 AM,3.142,,,,,
621,08/26/17 12:00:00 AM,3.433,,,,,
622,08/26/17 12:00:00 AM,3.906,,,,,
623,08/26/17 12:00:00 AM,4.506,,,,,
624,08/26/17 12:00:00 AM,5.231,,,,,
625,08/26/17 12:00:00 AM,5.949,,,,,
626,08/26/17 12:00:00 AM,6.535,,,,,
627,08/26/17 12:00:00 AM,6.839,,,,,
628,08/26/17 12:00:00 AM,6.839,,,,,
629,08/26/17 12:00:00 AM,6.433,,,,,
630,08/26/17 12:00:00 AM,5.693,,,,,
631,08/26/17 12:00:00 AM,5.154,,,,,
632,08/26/17 12:00:00 AM,4.714,,,,,
633,08/26/17 12:00:00 AM,4.298,,,,,
634,08/26/17 12:00:00 AM,4.011,,,,,
635,08/26/17 12:00:00 AM,3.696,,,,,
636,08/27/17 12:00:00 AM,3.459,,,,,
637,08/27/17 12:00:00 AM,3.274,,,,,
638,08/27/17 12:00:00 AM,3.274,,,,,
639,08/27/17 12:00:00 AM,3.195,,,,,
640,08/27/17 12:00:00 AM,3.116,,,,,
641,08/27/17 12:00:00 AM,3.009,,,,,
642,08/27/17 12:00:00 AM,3.009,,,,,
643,08/27/17 12:00:00 AM,2.956,,,,,
644,08/27/17 12:00:00 AM,2.93,,,,,
645,08/27/17 12:00:00 AM,3.248,,,,,
646,08/27/17 12:00:00 AM,3.749,,,,,
647,08/27/17 12:00:00 AM,4.402,,,,,
648,08/27/17 12:00:00 AM,5.128,,,,,
649,08/27/17 12:00:00 AM,5.847,,,,,
650,08/27/17 12:00:00 AM,6.433,,,,,
651,08/27/17 12:00:00 AM,6.763,,,,,
652,08/27/17 12:00:00 AM,6.813,,,,,
653,08/27/17 12:00:00 AM,6.458,,,,,
654,08/27/17 12:00:00 AM,5.872,,,,,
655,08/27/17 12:00:00 AM,5.257,,,,,
656,08/27/17 12:00:00 AM,4.74,,,,,
657,08/27/17 12:00:00 AM,4.298,,,,,
658,08/27/17 12:00:00 AM,4.011,,,,,
659,08/27/17 12:00:00 AM,3.854,,,,,
660,08/28/17 12:00:00 AM,3.801,,,,,
661,08/28/17 12:00:00 AM,3.696,,,,,
662,08/28/17 12:00:00 AM,3.564,,,,,
663,08/28/17 12:00:00 AM,3.433,,,,,
664,08/28/17 12:00:00 AM,3.327,,,,,
665,08/28/17 12:00:00 AM,3.248,,,,,
666,08/28/17 12:00:00 AM,3.142,,,,,
667,08/28/17 12:00:00 AM,3.116,,,,,
668,08/28/17 12:00:00 AM,3.036,,,,,
669,08/28/17 12:00:00 AM,3.38,,,,,
670,08/28/17 12:00:00 AM,3.906,,,,,
671,08/28/17 12:00:00 AM,4.532,,,,,
672,08/28/17 12:00:00 AM,5.205,,,,,
673,08/28/17 12:00:00 AM,5.924,,,,,
674,08/28/17 12:00:00 AM,6.433,,,,,
675,08/28/17 12:00:00 AM,6.763,,,,,
676,08/28/17 12:00:00 AM,6.737,,,,,
677,08/28/17 12:00:00 AM,6.382,,,,,
678,08/28/17 12:00:00 AM,5.872,,,,,
679,08/28/17 12:00:00 AM,5.308,,,,,
680,08/28/17 12:00:00 AM,4.844,,,,,
681,08/28/17 12:00:00 AM,4.376,,,,,
682,08/28/17 12:00:00 AM,4.037,,,,,
683,08/28/17 12:00:00 AM,3.775,,,,,
684,08/29/17 12:00:00 AM,3.617,,,,,
685,08/29/17 12:00:00 AM,3.433,,,,,
686,08/29/17 12:00:00 AM,3.327,,,,,
687,08/29/17 12:00:00 AM,3.195,,,,,
688,08/29/17 12:00:00 AM,3.248,,,,,
689,08/29/17 12:00:00 AM,3.248,,,,,
690,08/29/17 12:00:00 AM,3.221,,,,,
691,08/29/17 12:00:00 AM,3.116,,,,,
692,08/29/17 12:00:00 AM,3.036,,,,,
693,08/29/17 12:00:00 AM,3.512,,,,,
694,08/29/17 12:00:00 AM,4.063,,,,,
695,08/29/17 12:00:00 AM,4.324,,,,,
696,08/29/17 12:00:00 AM,5.024,,,,,
697,08/29/17 12:00:00 AM,4.818,,,,,
698,08/29/17 12:00:00 AM,5.462,,,,,
699,08/29/17 12:00:00 AM,6.153,,,,,
700,08/29/17 12:00:00 AM,5.745,,,,,
701,08/29/17 12:00:00 AM,6.382,,,,,
702,08/29/17 12:00:00 AM,5.616,,,,,
703,08/29/17 12:00:00 AM,5.282,,,,,
704,08/29/17 12:00:00 AM,4.869,,,,,
705,08/29/17 12:00:00 AM,4.558,,,,,
706,08/29/17 12:00:00 AM,4.246,,,,,
707,08/29/17 12:00:00 AM,4.168,,,,,
708,08/30/17 12:00:00 AM,3.932,,,,,
709,08/30/17 12:00:00 AM,3.88,,,,,
710,08/30/17 12:00:00 AM,3.775,,,,,
711,08/30/17 12:00:00 AM,3.643,,,,,
712,08/30/17 12:00:00 AM,3.564,,,,,
713,08/30/17 12:00:00 AM,3.538,,,,,
714,08/30/17 12:00:00 AM,3.433,,,,,
715,08/30/17 12:00:00 AM,3.406,,,,,
716,08/30/17 12:00:00 AM,3.354,,,,,
717,08/30/17 12:00:00 AM,3.643,,,,,
718,08/30/17 12:00:00 AM,4.037,,,,,
719,08/30/17 12:00:00 AM,4.428,,,,,
720,08/30/17 12:00:00 AM,5.024,,,,,
721,08/30/17 12:00:00 AM,6.102,,,,,
722,08/30/17 12:00:00 AM,6.914,,,,,
723,08/30/17 12:00:00 AM,6.051,,,,,
724,08/30/17 12:00:00 AM,5.975,,,,,
725,08/30/17 12:00:00 AM,5.642,,,,,
726,08/30/17 12:00:00 AM,5.385,,,,,
727,08/30/17 12:00:00 AM,5.076,,,,,
728,08/30/17 12:00:00 AM,4.947,,,,,
729,08/30/17 12:00:00 AM,4.636,,,,,
730,08/30/17 12:00:00 AM,4.506,,,,,
731,08/30/17 12:00:00 AM,4.402,,,,,
732,08/31/17 12:00:00 AM,4.35,,,,,
733,08/31/17 12:00:00 AM,4.141,,,,,
734,08/31/17 12:00:00 AM,4.168,,,,,
735,08/31/17 12:00:00 AM,4.168,,,,,
736,08/31/17 12:00:00 AM,4.037,,,,,
737,08/31/17 12:00:00 AM,3.985,,,,,
738,08/31/17 12:00:00 AM,4.063,,,,,
739,08/31/17 12:00:00 AM,3.958,,,,,
740,08/31/17 12:00:00 AM,3.88,,,,,
741,08/31/17 12:00:00 AM,4.168,,,,,
742,08/31/17 12:00:00 AM,4.402,,,,,
743,08/31/17 12:00:00 AM,5.334,,,,,
744,08/31/17 12:00:00 AM,5.616,,,,,
745,08/31/17 12:00:00 AM,5.514,,,,,
746,08/31/17 12:00:00 AM,5.77,,,,,
747,08/31/17 12:00:00 AM,5.745,,,,,
748,08/31/17 12:00:00 AM,6.179,,,,,
749,08/31/17 12:00:00 AM,5.334,,,,,
750,08/31/17 12:00:00 AM,4.947,,,,,
751,08/31/17 12:00:00 AM,4.921,,,,,
752,08/31/17 12:00:00 AM,4.714,,,,,
753,08/31/17 12:00:00 AM,4.35,,,,,
754,08/31/17 12:00:00 AM,4.246,,,,,
755,08/31/17 12:00:00 AM,4.324,,,,,
756,09/01/17 12:00:00 AM,4.402,,,,,
757,09/01/17 12:00:00 AM,4.115,,,,,
758,09/01/17 12:00:00 AM,4.089,,,,,
759,09/01/17 12:00:00 AM,4.063,,,,,
760,09/01/17 12:00:00 AM,3.906,,,,,
761,09/01/17 12:00:00 AM,3.801,,,,,
762,09/01/17 12:00:00 AM,3.775,,,,,
763,09/01/17 12:00:00 AM,3.722,,,,,
764,09/01/17 12:00:00 AM,3.617,,,,,
765,09/01/17 12:00:00 AM,3.801,,,,,
766,09/01/17 12:00:00 AM,4.22,,,,,
767,09/01/17 12:00:00 AM,4.792,,,,,
768,09/01/17 12:00:00 AM,5.514,,,,,
769,09/01/17 12:00:00 AM,6.204,,,,,
770,09/01/17 12:00:00 AM,6.788,,,,,
771,09/01/17 12:00:00 AM,7.066,,,,,
772,09/01/17 12:00:00 AM,7.041,,,,,
773,09/01/17 12:00:00 AM,6.661,,,,,
774,09/01/17 12:00:00 AM,6,,,,,
775,09/01/17 12:00:00 AM,5.334,,,,,
776,09/01/17 12:00:00 AM,4.792,,,,,
777,09/01/17 12:00:00 AM,4.402,,,,,
778,09/01/17 12:00:00 AM,4.246,,,,,
779,09/01/17 12:00:00 AM,4.168,,,,,
780,09/02/17 12:00:00 AM,3.932,,,,,
781,09/02/17 12:00:00 AM,3.775,,,,,
782,09/02/17 12:00:00 AM,3.67,,,,,
783,09/02/17 12:00:00 AM,3.564,,,,,
784,09/02/17 12:00:00 AM,3.512,,,,,
785,09/02/17 12:00:00 AM,3.433,,,,,
786,09/02/17 12:00:00 AM,3.327,,,,,
787,09/02/17 12:00:00 AM,3.195,,,,,
788,09/02/17 12:00:00 AM,3.301,,,,,
789,09/02/17 12:00:00 AM,3.643,,,,,
790,09/02/17 12:00:00 AM,4.22,,,,,
791,09/02/17 12:00:00 AM,4.947,,,,,
792,09/02/17 12:00:00 AM,5.745,,,,,
793,09/02/17 12:00:00 AM,6.535,,,,,
794,09/02/17 12:00:00 AM,7.167,,,,,
795,09/02/17 12:00:00 AM,7.494,,,,,
796,09/02/17 12:00:00 AM,7.444,,,,,
797,09/02/17 12:00:00 AM,6.99,,,,,
798,09/02/17 12:00:00 AM,6.255,,,,,
799,09/02/17 12:00:00 AM,5.539,,,,,
800,09/02/17 12:00:00 AM,4.973,,,,,
801,09/02/17 12:00:00 AM,4.532,,,,,
802,09/02/17 12:00:00 AM,4.272,,,,,
803,09/02/17 12:00:00 AM,4.194,,,,,
804,09/03/17 12:00:00 AM,4.115,,,,,
805,09/03/17 12:00:00 AM,4.168,,,,,
806,09/03/17 12:00:00 AM,4.141,,,,,
807,09/03/17 12:00:00 AM,4.089,,,,,
808,09/03/17 12:00:00 AM,4.037,,,,,
809,09/03/17 12:00:00 AM,4.011,,,,,
810,09/03/17 12:00:00 AM,3.985,,,,,
811,09/03/17 12:00:00 AM,3.958,,,,,
812,09/03/17 12:00:00 AM,3.88,,,,,
813,09/03/17 12:00:00 AM,3.958,,,,,
814,09/03/17 12:00:00 AM,4.428,,,,,
815,09/03/17 12:00:00 AM,4.792,,,,,
816,09/03/17 12:00:00 AM,5.719,,,,,
817,09/03/17 12:00:00 AM,6.56,,,,,
818,09/03/17 12:00:00 AM,7.242,,,,,
819,09/03/17 12:00:00 AM,7.594,,,,,
820,09/03/17 12:00:00 AM,7.519,,,,,
821,09/03/17 12:00:00 AM,7.041,,,,,
822,09/03/17 12:00:00 AM,6.306,,,,,
823,09/03/17 12:00:00 AM,5.565,,,,,
824,09/03/17 12:00:00 AM,5.024,,,,,
825,09/03/17 12:00:00 AM,4.506,,,,,
826,09/03/17 12:00:00 AM,4.22,,,,,
827,09/03/17 12:00:00 AM,4.089,,,,,
828,09/04/17 12:00:00 AM,4.089,,,,,
829,09/04/17 12:00:00 AM,4.063,,,,,
830,09/04/17 12:00:00 AM,3.88,,,,,
831,09/04/17 12:00:00 AM,3.827,,,,,
832,09/04/17 12:00:00 AM,3.854,,,,,
833,09/04/17 12:00:00 AM,3.749,,,,,
834,09/04/17 12:00:00 AM,3.591,,,,,
835,09/04/17 12:00:00 AM,3.538,,,,,
836,09/04/17 12:00:00 AM,3.591,,,,,
837,09/04/17 12:00:00 AM,3.775,,,,,
838,09/04/17 12:00:00 AM,4.115,,,,,
839,09/04/17 12:00:00 AM,4.688,,,,,
840,09/04/17 12:00:00 AM,5.334,,,,,
841,09/04/17 12:00:00 AM,6.026,,,,,
842,09/04/17 12:00:00 AM,6.458,,,,,
843,09/04/17 12:00:00 AM,6.636,,,,,
844,09/04/17 12:00:00 AM,6.484,,,,,
845,09/04/17 12:00:00 AM,5.949,,,,,
846,09/04/17 12:00:00 AM,5.488,,,,,
847,09/04/17 12:00:00 AM,4.947,,,,,
848,09/04/17 12:00:00 AM,4.428,,,,,
849,09/04/17 12:00:00 AM,3.88,,,,,
850,09/04/17 12:00:00 AM,3.564,,,,,
851,09/04/17 12:00:00 AM,3.327,,,,,
852,09/05/17 12:00:00 AM,3.195,,,,,
853,09/05/17 12:00:00 AM,3.063,,,,,
854,09/05/17 12:00:00 AM,2.983,,,,,
855,09/05/17 12:00:00 AM,2.903,,,,,
856,09/05/17 12:00:00 AM,2.823,,,,,
857,09/05/17 12:00:00 AM,2.77,,,,,
858,09/05/17 12:00:00 AM,2.717,,,,,
859,09/05/17 12:00:00 AM,2.69,,,,,
860,09/05/17 12:00:00 AM,2.664,,,,,
861,09/05/17 12:00:00 AM,2.93,,,,,
862,09/05/17 12:00:00 AM,3.485,,,,,
863,09/05/17 12:00:00 AM,4.298,,,,,
864,09/05/17 12:00:00 AM,5.205,,,,,
865,09/05/17 12:00:00 AM,6.026,,,,,
866,09/05/17 12:00:00 AM,6.661,,,,,
867,09/05/17 12:00:00 AM,7.015,,,,,
868,09/05/17 12:00:00 AM,6.99,,,,,
869,09/05/17 12:00:00 AM,6.56,,,,,
870,09/05/17 12:00:00 AM,5.796,,,,,
871,09/05/17 12:00:00 AM,4.999,,,,,
872,09/05/17 12:00:00 AM,4.428,,,,,
873,09/05/17 12:00:00 AM,3.932,,,,,
874,09/05/17 12:00:00 AM,3.643,,,,,
875,09/05/17 12:00:00 AM,3.406,,,,,
876,09/06/17 12:00:00 AM,3.221,,,,,
877,09/06/17 12:00:00 AM,3.089,,,,,
878,09/06/17 12:00:00 AM,3.009,,,,,
879,09/06/17 12:00:00 AM,2.877,,,,,
880,09/06/17 12:00:00 AM,2.744,,,,,
881,09/06/17 12:00:00 AM,2.744,,,,,
882,09/06/17 12:00:00 AM,2.69,,,,,
883,09/06/17 12:00:00 AM,2.557,,,,,
884,09/06/17 12:00:00 AM,2.503,,,,,
885,09/06/17 12:00:00 AM,2.93,,,,,
886,09/06/17 12:00:00 AM,3.538,,,,,
887,09/06/17 12:00:00 AM,4.272,,,,,
888,09/06/17 12:00:00 AM,5.024,,,,,
889,09/06/17 12:00:00 AM,5.872,,,,,
890,09/06/17 12:00:00 AM,6.484,,,,,
891,09/06/17 12:00:00 AM,6.636,,,,,
892,09/06/17 12:00:00 AM,6.737,,,,,
893,09/06/17 12:00:00 AM,6.357,,,,,
894,09/06/17 12:00:00 AM,5.668,,,,,
895,09/06/17 12:00:00 AM,4.895,,,,,
896,09/06/17 12:00:00 AM,4.376,,,,,
897,09/06/17 12:00:00 AM,3.932,,,,,
898,09/06/17 12:00:00 AM,3.591,,,,,
899,09/06/17 12:00:00 AM,3.38,,,,,
900,09/07/17 12:00:00 AM,3.274,,,,,
901,09/07/17 12:00:00 AM,3.116,,,,,
902,09/07/17 12:00:00 AM,2.956,,,,,
903,09/07/17 12:00:00 AM,2.85,,,,,
904,09/07/17 12:00:00 AM,2.797,,,,,
905,09/07/17 12:00:00 AM,2.744,,,,,
906,09/07/17 12:00:00 AM,2.664,,,,,
907,09/07/17 12:00:00 AM,2.584,,,,,
908,09/07/17 12:00:00 AM,2.53,,,,,
909,09/07/17 12:00:00 AM,2.85,,,,,
910,09/07/17 12:00:00 AM,3.485,,,,,
911,09/07/17 12:00:00 AM,4.22,,,,,
912,09/07/17 12:00:00 AM,5.05,,,,,
913,09/07/17 12:00:00 AM,5.796,,,,,
914,09/07/17 12:00:00 AM,6.408,,,,,
915,09/07/17 12:00:00 AM,6.788,,,,,
916,09/07/17 12:00:00 AM,6.687,,,,,
917,09/07/17 12:00:00 AM,6.255,,,,,
918,09/07/17 12:00:00 AM,5.565,,,,,
919,09/07/17 12:00:00 AM,4.895,,,,,
920,09/07/17 12:00:00 AM,4.376,,,,,
921,09/07/17 12:00:00 AM,3.801,,,,,
922,09/07/17 12:00:00 AM,3.512,,,,,
923,09/07/17 12:00:00 AM,3.327,,,,,
924,09/08/17 12:00:00 AM,3.195,,,,,
925,09/08/17 12:00:00 AM,3.116,,,,,
926,09/08/17 12:00:00 AM,2.983,,,,,
927,09/08/17 12:00:00 AM,2.903,,,,,
928,09/08/17 12:00:00 AM,2.797,,,,,
929,09/08/17 12:00:00 AM,2.77,,,,,
930,09/08/17 12:00:00 AM,2.85,,,,,
931,09/08/17 12:00:00 AM,2.903,,,,,
932,09/08/17 12:00:00 AM,2.903,,,,,
933,09/08/17 12:00:00 AM,3.195,,,,,
934,09/08/17 12:00:00 AM,3.696,,,,,
935,09/08/17 12:00:00 AM,4.454,,,,,
936,09/08/17 12:00:00 AM,5.179,,,,,
937,09/08/17 12:00:00 AM,6,,,,,
938,09/08/17 12:00:00 AM,6.535,,,,,
939,09/08/17 12:00:00 AM,6.914,,,,,
940,09/08/17 12:00:00 AM,6.839,,,,,
941,09/08/17 12:00:00 AM,5.975,,,,,
942,09/08/17 12:00:00 AM,5.257,,,,,
943,09/08/17 12:00:00 AM,4.792,,,,,
944,09/08/17 12:00:00 AM,4.48,,,,,
945,09/08/17 12:00:00 AM,4.324,,,,,
946,09/08/17 12:00:00 AM,4.246,,,,,
947,09/08/17 12:00:00 AM,4.168,,,,,
948,09/09/17 12:00:00 AM,4.063,,,,,
949,09/09/17 12:00:00 AM,3.775,,,,,
950,09/09/17 12:00:00 AM,3.564,,,,,
951,09/09/17 12:00:00 AM,3.38,,,,,
952,09/09/17 12:00:00 AM,3.38,,,,,
953,09/09/17 12:00:00 AM,3.485,,,,,
954,09/09/17 12:00:00 AM,3.406,,,,,
955,09/09/17 12:00:00 AM,3.406,,,,,
956,09/09/17 12:00:00 AM,3.406,,,,,
957,09/09/17 12:00:00 AM,3.643,,,,,
958,09/09/17 12:00:00 AM,4.22,,,,,
959,09/09/17 12:00:00 AM,4.973,,,,,
960,09/09/17 12:00:00 AM,5.872,,,,,
961,09/09/17 12:00:00 AM,6.94,,,,,
962,09/09/17 12:00:00 AM,7.318,,,,,
963,09/09/17 12:00:00 AM,7.142,,,,,
964,09/09/17 12:00:00 AM,6.737,,,,,
965,09/09/17 12:00:00 AM,7.015,,,,,
966,09/09/17 12:00:00 AM,6.331,,,,,
967,09/09/17 12:00:00 AM,5.488,,,,,
968,09/09/17 12:00:00 AM,5.05,,,,,
969,09/09/17 12:00:00 AM,4.454,,,,,
970,09/09/17 12:00:00 AM,4.22,,,,,
971,09/09/17 12:00:00 AM,4.141,,,,,
972,09/10/17 12:00:00 AM,4.115,,,,,
973,09/10/17 12:00:00 AM,4.22,,,,,
974,09/10/17 12:00:00 AM,4.089,,,,,
975,09/10/17 12:00:00 AM,4.011,,,,,
976,09/10/17 12:00:00 AM,4.037,,,,,
977,09/10/17 12:00:00 AM,4.115,,,,,
978,09/10/17 12:00:00 AM,4.037,,,,,
979,09/10/17 12:00:00 AM,3.958,,,,,
980,09/10/17 12:00:00 AM,4.037,,,,,
981,09/10/17 12:00:00 AM,4.22,,,,,
982,09/10/17 12:00:00 AM,4.376,,,,,
983,09/10/17 12:00:00 AM,4.766,,,,,
984,09/10/17 12:00:00 AM,5.36,,,,,
985,09/10/17 12:00:00 AM,6.179,,,,,
986,09/10/17 12:00:00 AM,7.368,,,,,
987,09/10/17 12:00:00 AM,6.737,,,,,
988,09/10/17 12:00:00 AM,7.192,,,,,
989,09/10/17 12:00:00 AM,6.636,,,,,
990,09/10/17 12:00:00 AM,6.433,,,,,
991,09/10/17 12:00:00 AM,5.642,,,,,
992,09/10/17 12:00:00 AM,5.024,,,,,
993,09/10/17 12:00:00 AM,4.74,,,,,
994,09/10/17 12:00:00 AM,4.48,,,,,
995,09/10/17 12:00:00 AM,4.246,,,,,
996,09/11/17 12:00:00 AM,4.246,,,,,
997,09/11/17 12:00:00 AM,4.011,,,,,
998,09/11/17 12:00:00 AM,3.827,,,,,
999,09/11/17 12:00:00 AM,3.749,,,,,
1000,09/11/17 12:00:00 AM,3.617,,,,,
1001,09/11/17 12:00:00 AM,3.564,,,,,
1002,09/11/17 12:00:00 AM,3.485,,,,,
1003,09/11/17 12:00:00 AM,3.485,,,,,
1004,09/11/17 12:00:00 AM,3.512,,,,,
1005,09/11/17 12:00:00 AM,3.775,,,,,
1006,09/11/17 12:00:00 AM,4.35,,,,,
1007,09/11/17 12:00:00 AM,5.205,,,,,
1008,09/11/17 12:00:00 AM,6.077,,,,,
1009,09/11/17 12:00:00 AM,6.914,,,,,
1010,09/11/17 12:00:00 AM,7.569,,,,,
1011,09/11/17 12:00:00 AM,7.895,,,,,
1012,09/11/17 12:00:00 AM,7.87,,,,,
1013,09/11/17 12:00:00 AM,7.293,,,,,
1014,09/11/17 12:00:00 AM,6.382,,,,,
1015,09/11/17 12:00:00 AM,5.565,,,,,
1016,09/11/17 12:00:00 AM,5.076,,,,,
1017,09/11/17 12:00:00 AM,4.636,,,,,
1018,09/11/17 12:00:00 AM,4.376,,,,,
1019,09/11/17 12:00:00 AM,4.141,,,,,
1020,09/12/17 12:00:00 AM,4.037,,,,,
1021,09/12/17 12:00:00 AM,3.906,,,,,
1022,09/12/17 12:00:00 AM,3.801,,,,,
1023,09/12/17 12:00:00 AM,3.696,,,,,
1024,09/12/17 12:00:00 AM,3.617,,,,,
1025,09/12/17 12:00:00 AM,3.512,,,,,
1026,09/12/17 12:00:00 AM,3.406,,,,,
1027,09/12/17 12:00:00 AM,3.354,,,,,
1028,09/12/17 12:00:00 AM,3.301,,,,,
1029,09/12/17 12:00:00 AM,3.538,,,,,
1030,09/12/17 12:00:00 AM,4.063,,,,,
1031,09/12/17 12:00:00 AM,4.869,,,,,
1032,09/12/17 12:00:00 AM,5.796,,,,,
1033,09/12/17 12:00:00 AM,6.737,,,,,
1034,09/12/17 12:00:00 AM,7.544,,,,,
1035,09/12/17 12:00:00 AM,6.914,,,,,
1036,09/12/17 12:00:00 AM,7.242,,,,,
1037,09/12/17 12:00:00 AM,7.142,,,,,
1038,09/12/17 12:00:00 AM,6.153,,,,,
1039,09/12/17 12:00:00 AM,5.719,,,,,
1040,09/12/17 12:00:00 AM,5.179,,,,,
1041,09/12/17 12:00:00 AM,4.714,,,,,
1042,09/12/17 12:00:00 AM,4.402,,,,,
1043,09/12/17 12:00:00 AM,4.22,,,,,
1044,09/13/17 12:00:00 AM,4.089,,,,,
1045,09/13/17 12:00:00 AM,3.958,,,,,
1046,09/13/17 12:00:00 AM,3.985,,,,,
1047,09/13/17 12:00:00 AM,3.958,,,,,
1048,09/13/17 12:00:00 AM,4.063,,,,,
1049,09/13/17 12:00:00 AM,4.089,,,,,
1050,09/13/17 12:00:00 AM,4.011,,,,,
1051,09/13/17 12:00:00 AM,4.037,,,,,
1052,09/13/17 12:00:00 AM,4.037,,,,,
1053,09/13/17 12:00:00 AM,4.298,,,,,
1054,09/13/17 12:00:00 AM,4.61,,,,,
1055,09/13/17 12:00:00 AM,4.844,,,,,
1056,09/13/17 12:00:00 AM,4.895,,,,,
1057,09/13/17 12:00:00 AM,5.668,,,,,
1058,09/13/17 12:00:00 AM,6.026,,,,,
1059,09/13/17 12:00:00 AM,5.102,,,,,
1060,09/13/17 12:00:00 AM,6.077,,,,,
1061,09/13/17 12:00:00 AM,6.102,,,,,
1062,09/13/17 12:00:00 AM,4.921,,,,,
1063,09/13/17 12:00:00 AM,4.48,,,,,
1064,09/13/17 12:00:00 AM,4.428,,,,,
